lat_aod,lon_aod,pred_pm25
25.549999999999997,81.25,135.98357946083007
25.549999999999997,81.94999999999999,132.11994778993548
25.549999999999997,83.75,127.17443254453725
25.549999999999997,83.85,127.17443254453725
25.549999999999997,84.35,128.51143724940235
25.549999999999997,84.45,128.51143724940235
25.549999999999997,84.95,127.13686285802129
25.549999999999997,85.05,127.13686285802129
25.549999999999997,85.55,135.10803296404416
25.549999999999997,85.65,135.10803296404416
25.549999999999997,86.15,134.9312083394504
25.549999999999997,86.25,134.9312083394504
25.549999999999997,88.75,129.80831025426704
25.549999999999997,88.85,129.80831025426704
25.549999999999997,89.35,128.79717169426948
25.549999999999997,89.45,128.79717169426948
25.549999999999997,89.95,130.01831421118553
25.549999999999997,90.05,130.01831421118553
25.549999999999997,90.55,130.76453596149034
25.549999999999997,90.65,130.76453596149034
25.549999999999997,91.15,131.96501130317273
25.549999999999997,91.25,131.96501130317273
25.549999999999997,93.75,132.92334714904032
25.549999999999997,93.85,132.92334714904032
25.549999999999997,94.35,129.2053640862305
25.549999999999997,94.45,129.2053640862305
25.549999999999997,94.95,128.75836425109586
25.549999999999997,95.05,128.75836425109586
25.549999999999997,95.55,134.1244721576815
25.549999999999997,95.65,134.1244721576815
25.549999999999997,96.15,130.58702891750977
25.549999999999997,96.25,130.58702891750977
25.549999999999997,98.75,130.37448911673187
25.549999999999997,98.85,130.37448911673187
25.049999999999997,65.55,129.8713023362782
25.049999999999997,65.65,129.8713023362782
25.049999999999997,66.15,132.81811666423062
25.049999999999997,66.25,133.0428789940382
25.049999999999997,68.75,134.24184304733944
25.049999999999997,68.85,134.24184304733944
25.049999999999997,69.35,131.4238748151004
25.049999999999997,69.45,131.4238748151004
25.049999999999997,69.95,130.91470208637452
25.049999999999997,70.05,130.91470208637452
25.049999999999997,70.55,130.04470264408567
25.049999999999997,70.65,130.04470264408567
25.049999999999997,71.15,128.98151344103974
25.049999999999997,71.25,128.98151344103974
25.049999999999997,73.75,129.25647520945216
25.049999999999997,73.85,129.25647520945216
25.049999999999997,74.35,126.05557753385625
25.049999999999997,74.45,126.05557753385625
25.049999999999997,74.95,129.07951853493086
25.049999999999997,75.05,129.8504427179115
25.049999999999997,75.55,128.5645830936856
25.049999999999997,75.65,128.5645830936856
25.049999999999997,76.15,129.89498132978483
25.049999999999997,76.25,129.89498132978483
25.049999999999997,78.75,135.16666932950292
25.049999999999997,78.85,135.16666932950292
25.049999999999997,79.35,128.97717365743975
25.049999999999997,79.44999999999999,128.97717365743975
25.049999999999997,80.05,137.4970059081953
25.049999999999997,80.55,137.94462159536857
25.049999999999997,80.65,137.94462159536857
25.049999999999997,81.15,137.86811933508451
25.049999999999997,81.25,138.07794045173125
25.049999999999997,81.94999999999999,140.1215350707749
25.049999999999997,83.75,129.97240018973264
25.049999999999997,83.85,129.97240018973264
25.049999999999997,84.35,129.7591303588676
25.049999999999997,84.45,129.7591303588676
25.049999999999997,84.95,127.46207379742722
25.049999999999997,85.05,127.46207379742722
25.049999999999997,85.55,128.91618609355052
25.049999999999997,85.65,128.91618609355052
25.049999999999997,86.15,131.76619726917568
25.049999999999997,86.25,130.21430278616026
25.049999999999997,88.75,128.78154909066515
25.049999999999997,88.85,128.78154909066515
25.049999999999997,89.35,128.83021594472842
25.049999999999997,89.45,128.83021594472842
25.049999999999997,89.95,130.86163158559296
25.049999999999997,90.05,130.86163158559296
25.049999999999997,90.55,134.1378228038077
25.049999999999997,90.65,134.1378228038077
25.049999999999997,91.15,127.9421230896508
25.049999999999997,91.25,127.9421230896508
25.049999999999997,93.75,129.61447598542443
25.049999999999997,93.85,129.61447598542443
25.049999999999997,94.35,129.57560292928264
25.049999999999997,94.45,129.57560292928264
25.049999999999997,94.95,125.22892498021476
25.049999999999997,95.05,125.22892498021476
25.049999999999997,95.55,129.97171058945258
25.049999999999997,95.65,129.97171058945258
25.049999999999997,96.15,127.6041987486486
25.049999999999997,96.25,127.6041987486486
25.049999999999997,98.75,129.89441693931963
25.049999999999997,98.85,129.89441693931963
24.549999999999997,65.55,136.0012039133036
24.549999999999997,65.65,136.0012039133036
24.549999999999997,66.15,136.44152449020316
24.549999999999997,66.25,136.44152449020316
24.549999999999997,68.75,131.02505617662484
24.549999999999997,68.85,131.02505617662484
24.549999999999997,69.35,133.53785814926766
24.549999999999997,69.45,133.53785814926766
24.549999999999997,69.95,133.5641603798745
24.549999999999997,70.05,133.5641603798745
24.549999999999997,70.55,131.53965165481276
24.549999999999997,70.65,131.53965165481276
24.549999999999997,71.15,128.3475400910209
24.549999999999997,71.25,128.3475400910209
24.549999999999997,73.75,130.95754242463778
24.549999999999997,73.85,130.95754242463778
24.549999999999997,74.35,124.85304272475405
24.549999999999997,74.45,133.8090367098892
24.549999999999997,74.95,130.81251333353532
24.549999999999997,75.05,130.81251333353532
24.549999999999997,75.55,131.27231874824088
24.549999999999997,75.65,131.27231874824088
24.549999999999997,76.15,129.47851258349016
24.549999999999997,76.25,129.47851258349016
24.549999999999997,78.75,133.24288176940638
24.549999999999997,78.85,133.24288176940638
24.549999999999997,79.35,134.90628970227078
24.549999999999997,79.44999999999999,134.90628970227078
24.549999999999997,80.05,139.59700385370536
24.549999999999997,80.55,139.95341863165376
24.549999999999997,80.65,139.95341863165376
24.549999999999997,81.15,125.27498202852561
24.549999999999997,81.25,125.27498202852561
24.549999999999997,81.94999999999999,135.86586406800544
24.549999999999997,83.75,131.58595665858098
24.549999999999997,83.85,131.58595665858098
24.549999999999997,84.35,130.91122590495766
24.549999999999997,84.45,130.91122590495766
24.549999999999997,84.95,123.27491647499203
24.549999999999997,85.05,123.27491647499203
24.549999999999997,85.55,131.0417617296788
24.549999999999997,85.65,131.0417617296788
24.549999999999997,86.15,125.74429767738872
24.549999999999997,86.25,125.74429767738872
24.549999999999997,88.75,129.43656199651653
24.549999999999997,88.85,129.43656199651653
24.549999999999997,89.35,129.02114744889855
24.549999999999997,89.45,129.02114744889855
24.549999999999997,89.95,128.56977677554048
24.549999999999997,90.05,128.56977677554048
24.549999999999997,90.55,134.78467793824885
24.549999999999997,90.65,134.78467793824885
24.549999999999997,91.15,131.33828656419695
24.549999999999997,91.25,131.33828656419695
24.549999999999997,93.75,128.0179422444048
24.549999999999997,93.85,128.0179422444048
24.549999999999997,94.35,127.89229331234718
24.549999999999997,94.45,127.89229331234718
24.549999999999997,94.95,122.93888790078549
24.549999999999997,95.05,122.93888790078549
24.549999999999997,95.55,128.52699684137534
24.549999999999997,95.65,128.52699684137534
24.549999999999997,96.15,129.58886298996495
24.549999999999997,96.25,129.58886298996495
24.549999999999997,98.75,131.56868952707063
24.549999999999997,98.85,131.56868952707063
24.049999999999997,65.55,137.29954422170172
24.049999999999997,65.65,137.29954422170172
24.049999999999997,66.15,130.22876425388446
24.049999999999997,66.25,130.22876425388446
24.049999999999997,68.75,125.35878605157566
24.049999999999997,68.85,125.35878605157566
24.049999999999997,69.35,131.27971160572363
24.049999999999997,69.45,131.27971160572363
24.049999999999997,69.95,132.85450265823886
24.049999999999997,70.05,132.85450265823886
24.049999999999997,70.55,130.92061450944118
24.049999999999997,70.65,130.92061450944118
24.049999999999997,71.15,128.14726648507255
24.049999999999997,71.25,128.14726648507255
24.049999999999997,73.75,128.38157699388856
24.049999999999997,73.85,128.03771455275745
24.049999999999997,74.35,128.336711149307
24.049999999999997,74.45,128.336711149307
24.049999999999997,74.95,130.4833775788449
24.049999999999997,75.05,128.17277598075805
24.049999999999997,75.55,130.89289009917925
24.049999999999997,75.65,125.4965217488114
24.049999999999997,76.15,128.04651748375124
24.049999999999997,76.25,128.04651748375124
24.049999999999997,78.75,133.23155973970574
24.049999999999997,78.85,134.23565370961657
24.049999999999997,79.35,134.21465882799865
24.049999999999997,79.44999999999999,134.21465882799865
24.049999999999997,80.05,137.10948439102728
24.049999999999997,80.55,139.4832498210183
24.049999999999997,80.65,139.40535007276438
24.049999999999997,81.15,136.04862708243976
24.049999999999997,81.25,136.04862708243976
24.049999999999997,81.94999999999999,130.8845272022468
24.049999999999997,83.75,126.67840648806296
24.049999999999997,83.85,126.67840648806296
24.049999999999997,84.35,136.9463480943021
24.049999999999997,84.45,136.9463480943021
24.049999999999997,84.95,131.42529728596503
24.049999999999997,85.05,131.42529728596503
24.049999999999997,85.55,127.67215497486002
24.049999999999997,85.65,127.67215497486002
24.049999999999997,86.15,131.6477498440364
24.049999999999997,86.25,131.6477498440364
24.049999999999997,88.75,130.02213556584036
24.049999999999997,88.85,130.02213556584036
24.049999999999997,89.35,128.7844489633216
24.049999999999997,89.45,128.7844489633216
24.049999999999997,89.95,128.73727638500276
24.049999999999997,90.05,128.73727638500276
24.049999999999997,90.55,128.8742563159891
24.049999999999997,90.65,128.8742563159891
24.049999999999997,91.15,128.21757651809793
24.049999999999997,91.25,128.21757651809793
24.049999999999997,93.75,129.9125799384159
24.049999999999997,93.85,129.9125799384159
24.049999999999997,94.35,129.19455015631
24.049999999999997,94.45,129.19455015631
24.049999999999997,94.95,128.12428995636034
24.049999999999997,95.05,128.12428995636034
24.049999999999997,95.55,123.78730674767336
24.049999999999997,95.65,123.78730674767336
24.049999999999997,96.15,128.03963558954243
24.049999999999997,96.25,128.03963558954243
24.049999999999997,98.75,128.8765601646486
24.049999999999997,98.85,128.8765601646486
23.549999999999997,65.55,134.1817302322008
23.549999999999997,65.65,134.37171474832985
23.549999999999997,66.15,131.81534042417934
23.549999999999997,66.25,131.81534042417934
23.549999999999997,68.75,129.5414472660003
23.549999999999997,68.85,130.4993312585957
23.549999999999997,69.35,131.1110034555135
23.549999999999997,69.45,131.1110034555135
23.549999999999997,69.95,131.1506569167263
23.549999999999997,70.05,131.1506569167263
23.549999999999997,70.55,132.0097427291513
23.549999999999997,70.65,132.0097427291513
23.549999999999997,71.15,129.86090238515294
23.549999999999997,71.25,129.86090238515294
23.549999999999997,73.75,132.23860821193645
23.549999999999997,73.85,132.23860821193645
23.549999999999997,74.35,130.6769825006014
23.549999999999997,74.45,130.6769825006014
23.549999999999997,74.95,129.50878044777147
23.549999999999997,75.05,129.50878044777147
23.549999999999997,75.55,126.28504116256995
23.549999999999997,75.65,126.28504116256995
23.549999999999997,76.15,127.5471364980088
23.549999999999997,76.25,127.5471364980088
23.549999999999997,78.75,133.8892360850755
23.549999999999997,78.85,133.8892360850755
23.549999999999997,79.35,133.8804172628371
23.549999999999997,79.44999999999999,133.8804172628371
23.549999999999997,80.05,139.82578203953832
23.549999999999997,80.55,133.47769797974968
23.549999999999997,80.65,133.47769797974968
23.549999999999997,81.15,135.05905443771215
23.549999999999997,81.25,135.05905443771215
23.549999999999997,81.94999999999999,128.2599194497376
23.549999999999997,83.75,134.34059466452828
23.549999999999997,83.85,134.34059466452828
23.549999999999997,84.35,128.7240862744831
23.549999999999997,84.45,128.7240862744831
23.549999999999997,84.95,130.88278802819042
23.549999999999997,85.05,130.88278802819042
23.549999999999997,85.55,133.9309124400288
23.549999999999997,85.65,131.64005922751204
23.549999999999997,86.15,134.6144930632306
23.549999999999997,86.25,134.7530874829071
23.549999999999997,88.75,129.7317216089309
23.549999999999997,88.85,129.7317216089309
23.549999999999997,89.35,129.31918671518807
23.549999999999997,89.45,129.31918671518807
23.549999999999997,89.95,131.32352837283148
23.549999999999997,90.05,131.32352837283148
23.549999999999997,90.55,129.16332693153424
23.549999999999997,90.65,129.16332693153424
23.549999999999997,91.15,128.65075516201142
23.549999999999997,91.25,128.65075516201142
23.549999999999997,93.75,129.70238692292443
23.549999999999997,93.85,129.70238692292443
23.549999999999997,94.35,127.16515395656072
23.549999999999997,94.45,127.16515395656072
23.549999999999997,94.95,126.38439917787264
23.549999999999997,95.05,126.38439917787264
23.549999999999997,95.55,133.20505906178883
23.549999999999997,95.65,133.20505906178883
23.549999999999997,96.15,130.44966105628694
23.549999999999997,96.25,130.44966105628694
23.549999999999997,98.75,128.46459870782155
23.549999999999997,98.85,128.46459870782155
23.049999999999997,65.55,127.64153615018552
23.049999999999997,65.65,127.64153615018552
23.049999999999997,66.15,128.41020718557354
23.049999999999997,66.25,128.41020718557354
23.049999999999997,68.75,125.23250083862655
23.049999999999997,68.85,125.23250083862655
23.049999999999997,69.35,124.2664528258766
23.049999999999997,69.45,124.2664528258766
23.049999999999997,69.95,127.09973915925806
23.049999999999997,70.05,127.09973915925806
23.049999999999997,70.55,132.17938192406532
23.049999999999997,70.65,132.17938192406532
23.049999999999997,71.15,132.8450715666912
23.049999999999997,71.25,132.8450715666912
23.049999999999997,73.75,132.3734227436953
23.049999999999997,73.85,132.3734227436953
23.049999999999997,74.35,129.20161981910732
23.049999999999997,74.45,128.51625189370208
23.049999999999997,74.95,130.00600475994963
23.049999999999997,75.05,129.21177511025516
23.049999999999997,75.55,130.0720443396598
23.049999999999997,75.65,130.0720443396598
23.049999999999997,76.15,126.65846179571516
23.049999999999997,76.25,126.65846179571516
23.049999999999997,78.75,135.9308733349112
23.049999999999997,78.85,137.23998506558792
23.049999999999997,79.35,137.13904716701632
23.049999999999997,79.44999999999999,137.13904716701632
23.049999999999997,80.05,136.96279037319772
23.049999999999997,80.55,136.40276232209774
23.049999999999997,80.65,137.73441821781682
23.049999999999997,81.15,135.0856452932745
23.049999999999997,81.25,138.7331099772674
23.049999999999997,81.94999999999999,127.47800815451593
23.049999999999997,83.75,129.88938936480267
23.049999999999997,83.85,129.88938936480267
23.049999999999997,84.35,131.0910911072738
23.049999999999997,84.45,131.0910911072738
23.049999999999997,84.95,132.6666005219452
23.049999999999997,85.05,132.6666005219452
23.049999999999997,85.55,135.12746665493935
23.049999999999997,85.65,135.12746665493935
23.049999999999997,86.15,135.09549486799705
23.049999999999997,86.25,135.09549486799705
23.049999999999997,88.75,128.12165443065666
23.049999999999997,88.85,128.12165443065666
23.049999999999997,89.35,127.50304165911395
23.049999999999997,89.45,127.50304165911395
23.049999999999997,89.95,130.89089604263364
23.049999999999997,90.05,130.89089604263364
23.049999999999997,90.55,133.55553360756028
23.049999999999997,90.65,133.55553360756028
23.049999999999997,91.15,132.13846027777174
23.049999999999997,91.25,132.13846027777174
23.049999999999997,93.75,129.25260518595175
23.049999999999997,93.85,129.25260518595175
23.049999999999997,94.35,134.4973254924785
23.049999999999997,94.45,134.4973254924785
23.049999999999997,94.95,130.36168123127703
23.049999999999997,95.05,130.36168123127703
23.049999999999997,95.55,132.66520333110466
23.049999999999997,95.65,132.66520333110466
23.049999999999997,96.15,127.89804274692997
23.049999999999997,96.25,127.89804274692997
23.049999999999997,98.75,129.6022556537308
23.049999999999997,98.85,129.6022556537308
22.549999999999997,65.55,137.4228428049997
22.549999999999997,65.65,137.4228428049997
22.549999999999997,66.15,136.50721161063882
22.549999999999997,66.25,136.50721161063882
22.549999999999997,68.75,137.19593375277316
22.549999999999997,68.85,137.19593375277316
22.549999999999997,69.35,137.29149640978596
22.549999999999997,69.45,136.44750812750027
22.549999999999997,69.95,133.96188015034758
22.549999999999997,70.05,133.96188015034758
22.549999999999997,70.55,131.95754868946946
22.549999999999997,70.65,131.95754868946946
22.549999999999997,71.15,131.27931364488185
22.549999999999997,71.25,130.09324481127763
22.549999999999997,73.75,134.12442460539208
22.549999999999997,73.85,134.12442460539208
22.549999999999997,74.35,129.06588799991587
22.549999999999997,74.45,129.06588799991587
22.549999999999997,74.95,129.1505000266608
22.549999999999997,75.05,129.1505000266608
22.549999999999997,75.55,129.01406954561043
22.549999999999997,75.65,129.01406954561043
22.549999999999997,76.15,135.23859440548108
22.549999999999997,76.25,135.23859440548108
22.549999999999997,78.75,135.75545517106997
22.549999999999997,78.85,135.98264239631345
22.549999999999997,79.35,133.61341311574515
22.549999999999997,79.44999999999999,133.61341311574515
22.549999999999997,80.05,137.90326034057938
22.549999999999997,80.55,137.23209341960995
22.549999999999997,80.65,134.93783698068526
22.549999999999997,81.15,130.10563232446512
22.549999999999997,81.25,130.10563232446512
22.549999999999997,81.94999999999999,130.3030239654917
22.549999999999997,83.75,131.4082357923096
22.549999999999997,83.85,131.4082357923096
22.549999999999997,84.35,129.47882507004815
22.549999999999997,84.45,129.47882507004815
22.549999999999997,84.95,131.62831455104345
22.549999999999997,85.05,131.62831455104345
22.549999999999997,85.55,131.8019196274796
22.549999999999997,85.65,131.8019196274796
22.549999999999997,86.15,134.26638813394663
22.549999999999997,86.25,134.26638813394663
22.549999999999997,88.75,128.7877330998197
22.549999999999997,88.85,128.7877330998197
22.549999999999997,89.35,133.790201889923
22.549999999999997,89.45,133.790201889923
22.549999999999997,89.95,131.46025883196864
22.549999999999997,90.05,131.46025883196864
22.549999999999997,90.55,132.4736595683292
22.549999999999997,90.65,132.4736595683292
22.549999999999997,91.15,128.57512937899523
22.549999999999997,91.25,128.57512937899523
22.549999999999997,93.75,130.8710463391482
22.549999999999997,93.85,130.8710463391482
22.549999999999997,94.35,133.46348454568323
22.549999999999997,94.45,133.46348454568323
22.549999999999997,94.95,129.25972383615573
22.549999999999997,95.05,129.25972383615573
22.549999999999997,95.55,133.86011411499115
22.549999999999997,95.65,133.86011411499115
22.549999999999997,96.15,132.1193326875805
22.549999999999997,96.25,132.1193326875805
22.549999999999997,98.75,130.15335493595393
22.549999999999997,98.85,130.15335493595393
22.049999999999997,65.55,137.118541772354
22.049999999999997,65.65,137.118541772354
22.049999999999997,66.15,137.2025493551343
22.049999999999997,66.25,137.2025493551343
22.049999999999997,68.75,129.0061213136914
22.049999999999997,68.85,129.03029545162244
22.049999999999997,69.35,127.96196945677144
22.049999999999997,69.45,127.96196945677144
22.049999999999997,69.95,132.28737775323918
22.049999999999997,70.05,132.28737775323918
22.049999999999997,70.55,131.00995625903445
22.049999999999997,70.65,131.00995625903445
22.049999999999997,71.15,130.5184863157829
22.049999999999997,71.25,129.78926396088048
22.049999999999997,73.75,133.80741817033416
22.049999999999997,73.85,133.80741817033416
22.049999999999997,74.35,129.2115380734916
22.049999999999997,74.45,129.2115380734916
22.049999999999997,74.95,129.1505000266608
22.049999999999997,75.05,129.1505000266608
22.049999999999997,75.55,129.81068845782582
22.049999999999997,75.65,129.81068845782582
22.049999999999997,76.15,137.06772033993101
22.049999999999997,76.25,137.06772033993101
22.049999999999997,78.75,134.16512648676826
22.049999999999997,78.85,134.16512648676826
22.049999999999997,79.35,129.28109194525962
22.049999999999997,79.44999999999999,129.28109194525962
22.049999999999997,80.05,131.74326959722984
22.049999999999997,80.55,129.03757267379473
22.049999999999997,80.65,129.03757267379473
22.049999999999997,81.15,132.79426738284874
22.049999999999997,81.25,132.79426738284874
22.049999999999997,81.94999999999999,134.95506668845454
22.049999999999997,83.75,132.2158079178597
22.049999999999997,83.85,132.2158079178597
22.049999999999997,84.35,131.06181573794265
22.049999999999997,84.45,131.06181573794265
22.049999999999997,84.95,132.36280731334583
22.049999999999997,85.05,132.36280731334583
22.049999999999997,85.55,134.02710737659498
22.049999999999997,85.65,134.02710737659498
22.049999999999997,86.15,134.04499812844549
22.049999999999997,86.25,134.04499812844549
22.049999999999997,88.75,128.23990748251418
22.049999999999997,88.85,128.23990748251418
22.049999999999997,89.35,128.76956673327527
22.049999999999997,89.45,128.76956673327527
22.049999999999997,89.95,130.65866925526228
22.049999999999997,90.05,130.65866925526228
22.049999999999997,90.55,127.59673088777505
22.049999999999997,90.65,127.59673088777505
22.049999999999997,91.15,129.73333484639733
22.049999999999997,91.25,129.73333484639733
22.049999999999997,93.75,131.78347475537183
22.049999999999997,93.85,131.78347475537183
22.049999999999997,94.35,130.05514162512915
22.049999999999997,94.45,130.05514162512915
22.049999999999997,94.95,129.69762049791132
22.049999999999997,95.05,129.69762049791132
22.049999999999997,95.55,133.2718126813721
22.049999999999997,95.65,133.2718126813721
22.049999999999997,96.15,132.32901194073057
22.049999999999997,96.25,132.32901194073057
22.049999999999997,98.75,129.7669115255328
22.049999999999997,98.85,129.7669115255328
21.549999999999997,65.55,136.3327908813518
21.549999999999997,65.65,137.170028985217
21.549999999999997,66.15,136.7358203258401
21.549999999999997,66.25,137.33810936455112
21.549999999999997,68.75,124.8801344451149
21.549999999999997,68.85,125.24511722390095
21.549999999999997,69.35,129.06508872752337
21.549999999999997,69.45,134.49780478056564
21.549999999999997,69.95,128.5007933346419
21.549999999999997,70.05,128.5007933346419
21.549999999999997,70.55,132.56902754848286
21.549999999999997,70.65,132.56902754848286
21.549999999999997,71.15,129.66406273522531
21.549999999999997,71.25,129.66406273522531
21.549999999999997,73.75,128.75210628875652
21.549999999999997,73.85,128.75210628875652
21.549999999999997,74.35,130.01509165985226
21.549999999999997,74.45,130.01509165985226
21.549999999999997,74.95,130.63459737019053
21.549999999999997,75.05,130.63459737019053
21.549999999999997,75.55,129.55420889361986
21.549999999999997,75.65,129.55420889361986
21.549999999999997,76.15,128.78848163682176
21.549999999999997,76.25,128.78848163682176
21.549999999999997,78.75,131.67911482797084
21.549999999999997,78.85,131.67911482797084
21.549999999999997,79.35,129.5714482001436
21.549999999999997,79.44999999999999,129.5714482001436
21.549999999999997,80.05,132.2045011155949
21.549999999999997,80.55,128.8654886550492
21.549999999999997,80.65,128.8654886550492
21.549999999999997,81.15,130.39443511168042
21.549999999999997,81.25,130.39443511168042
21.549999999999997,81.94999999999999,126.30357055461853
21.549999999999997,83.75,130.56490037056312
21.549999999999997,83.85,130.56490037056312
21.549999999999997,84.35,132.13029773757114
21.549999999999997,84.45,132.13029773757114
21.549999999999997,84.95,133.53295456173618
21.549999999999997,85.05,133.53295456173618
21.549999999999997,85.55,126.68182751448936
21.549999999999997,85.65,126.68182751448936
21.549999999999997,86.15,130.4734921271056
21.549999999999997,86.25,130.4734921271056
21.549999999999997,88.75,138.1625028195195
21.549999999999997,88.85,138.1625028195195
21.549999999999997,89.35,135.8127586181591
21.549999999999997,89.45,135.8127586181591
21.549999999999997,89.95,126.88185122749681
21.549999999999997,90.05,126.88185122749681
21.549999999999997,90.55,131.24766126783794
21.549999999999997,90.65,131.24766126783794
21.549999999999997,91.15,129.95369643034763
21.549999999999997,91.25,129.95369643034763
21.549999999999997,93.75,132.5897333451046
21.549999999999997,93.85,132.5897333451046
21.549999999999997,94.35,134.3604965774195
21.549999999999997,94.45,134.3604965774195
21.549999999999997,94.95,131.7602299865914
21.549999999999997,95.05,131.7602299865914
21.549999999999997,95.55,131.6026291843394
21.549999999999997,95.65,131.6026291843394
21.549999999999997,96.15,132.12211588294704
21.549999999999997,96.25,132.12211588294704
21.549999999999997,98.75,129.06402893859
21.549999999999997,98.85,129.06402893859
21.049999999999997,65.55,135.9653631562507
21.049999999999997,65.65,135.87278648193933
21.049999999999997,66.15,127.8600704757113
21.049999999999997,66.25,134.89408532553497
21.049999999999997,68.75,136.12749909103243
21.049999999999997,68.85,136.12749909103243
21.049999999999997,69.35,135.0958991909667
21.049999999999997,69.45,135.0958991909667
21.049999999999997,69.95,134.1185895176606
21.049999999999997,70.05,134.1185895176606
21.049999999999997,70.55,131.16220469012214
21.049999999999997,70.65,131.16220469012214
21.049999999999997,71.15,132.54419183555368
21.049999999999997,71.25,132.54419183555368
21.049999999999997,73.75,133.41754388179695
21.049999999999997,73.85,133.41754388179695
21.049999999999997,74.35,130.74228354791873
21.049999999999997,74.45,130.74228354791873
21.049999999999997,74.95,129.94623811538315
21.049999999999997,75.05,129.94623811538315
21.049999999999997,75.55,130.90641577744861
21.049999999999997,75.65,130.90641577744861
21.049999999999997,76.15,136.5987176685197
21.049999999999997,76.25,136.5987176685197
21.049999999999997,78.75,131.16757632095815
21.049999999999997,78.85,131.997110953541
21.049999999999997,79.35,132.67533156443312
21.049999999999997,79.44999999999999,132.67533156443312
21.049999999999997,80.05,129.0035267909934
21.049999999999997,80.55,129.07272123821602
21.049999999999997,80.65,129.07272123821602
21.049999999999997,81.15,129.95967755181243
21.049999999999997,81.25,129.95967755181243
21.049999999999997,81.94999999999999,139.06125673133738
21.049999999999997,83.75,130.29569601633418
21.049999999999997,83.85,130.29569601633418
21.049999999999997,84.35,131.13090880974275
21.049999999999997,84.45,131.13090880974275
21.049999999999997,84.95,128.80491328169762
21.049999999999997,85.05,128.80491328169762
21.049999999999997,85.55,130.08688249711014
21.049999999999997,85.65,130.08688249711014
21.049999999999997,86.15,134.16826584466259
21.049999999999997,86.25,134.16826584466259
21.049999999999997,88.75,131.20364530676528
21.049999999999997,88.85,131.20364530676528
21.049999999999997,89.35,131.86367018374654
21.049999999999997,89.45,131.86367018374654
21.049999999999997,89.95,132.51165583742923
21.049999999999997,90.05,132.51165583742923
21.049999999999997,90.55,125.62526766992546
21.049999999999997,90.65,125.62526766992546
21.049999999999997,91.15,132.55503967440671
21.049999999999997,91.25,132.55503967440671
21.049999999999997,93.75,129.11611804490767
21.049999999999997,93.85,129.11611804490767
21.049999999999997,94.35,130.92613867572408
21.049999999999997,94.45,130.92613867572408
21.049999999999997,94.95,132.8589827007084
21.049999999999997,95.05,132.8589827007084
21.049999999999997,95.55,133.13757551761535
21.049999999999997,95.65,133.13757551761535
21.049999999999997,96.15,129.29273668666804
21.049999999999997,96.25,129.29273668666804
21.049999999999997,98.75,127.54594876566696
21.049999999999997,98.85,127.54594876566696
20.549999999999997,65.55,132.26542430456192
20.549999999999997,65.65,132.26542430456192
20.549999999999997,66.15,126.17271822610084
20.549999999999997,66.25,131.91699260430994
20.549999999999997,68.75,129.04819979526127
20.549999999999997,68.85,133.84148335408483
20.549999999999997,69.35,130.15272461948837
20.549999999999997,69.45,130.22939048155735
20.549999999999997,69.95,133.21777336788608
20.549999999999997,70.05,133.21777336788608
20.549999999999997,70.55,134.2005976482134
20.549999999999997,70.65,127.88122427360042
20.549999999999997,71.15,126.7191880082783
20.549999999999997,71.25,126.7191880082783
20.549999999999997,73.75,132.69971581949912
20.549999999999997,73.85,132.69971581949912
20.549999999999997,74.35,129.86814510445734
20.549999999999997,74.45,129.86814510445734
20.549999999999997,74.95,129.776569780372
20.549999999999997,75.05,129.776569780372
20.549999999999997,75.55,129.46836834987266
20.549999999999997,75.65,129.46836834987266
20.549999999999997,76.15,135.01473171077444
20.549999999999997,76.25,135.01473171077444
20.549999999999997,78.75,133.4699633969099
20.549999999999997,78.85,133.4699633969099
20.549999999999997,79.35,129.75228138830505
20.549999999999997,79.44999999999999,129.75228138830505
20.549999999999997,80.05,132.13804968456637
20.549999999999997,80.55,132.66926237475266
20.549999999999997,80.65,132.66926237475266
20.549999999999997,81.15,135.0998310294568
20.549999999999997,81.25,135.0998310294568
20.549999999999997,81.94999999999999,137.53648436561016
20.549999999999997,83.75,132.18452881103212
20.549999999999997,83.85,132.18452881103212
20.549999999999997,84.35,128.51261312906243
20.549999999999997,84.45,128.51261312906243
20.549999999999997,84.95,129.79339695180144
20.549999999999997,85.05,129.79339695180144
20.549999999999997,85.55,128.24598572213878
20.549999999999997,85.65,128.24598572213878
20.549999999999997,86.15,127.91144206082598
20.549999999999997,86.25,127.91144206082598
20.549999999999997,88.75,131.9502678774509
20.549999999999997,88.85,131.9502678774509
20.549999999999997,89.35,131.6938018457946
20.549999999999997,89.45,131.6938018457946
20.549999999999997,89.95,132.91317033628056
20.549999999999997,90.05,132.91317033628056
20.549999999999997,90.55,133.9425930468151
20.549999999999997,90.65,126.77352293773724
20.549999999999997,91.15,131.55352546969897
20.549999999999997,91.25,131.55352546969897
20.549999999999997,93.75,124.74082925728369
20.549999999999997,93.85,124.74082925728369
20.549999999999997,94.35,129.4541079484319
20.549999999999997,94.45,132.6599461218876
20.549999999999997,94.95,133.080148985715
20.549999999999997,95.05,133.080148985715
20.549999999999997,95.55,134.92225083615514
20.549999999999997,95.65,134.92225083615514
20.549999999999997,96.15,129.21005263873562
20.549999999999997,96.25,129.21005263873562
20.549999999999997,98.75,127.91298852095458
20.549999999999997,98.85,127.91298852095458
20.049999999999997,65.55,126.89284617774025
